feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
399.1092168073863,529.3001981939498,41.5234971086084,255.64960899614456,377.1928898770053,632.7095997112822,182.25742153127203,482.3633564019652,103.96374643959513,142.14388956989706,83.39349457136827,5.989591254960812,788.6575033038422,81.46468471829992,18.6231692038133,558.6885548903189,162.55443244149453,88.4971728515502,11.588727964540405,359.85568732162136,10.327293288921439
596.5591764046126,365.29488908767735,285.97798261991306,466.93514154434376,320.8345760167376,410.82918075636195,92.39434011794053,15.090339989975261,263.55612950154756,125.76825884371101,594.2694126132063,4.406269602878027,259.6747751960255,0.6187201948070683,26.272204533479904,552.3689164841936,75.59541047970542,131.67870727478345,34.41053080961309,684.3072833053616,6.587594079868672
509.9803032993942,415.08882461719776,60.49789039336844,312.11493011934203,856.932236774382,3.0125549413293102,337.3371464043037,347.91748087237494,280.5292458709514,83.68100534884893,327.148741139598,0.9180509294621692,979.7150629181523,76.77934009666679,20.675184261623684,86.71235392189764,31.113590270829235,135.43172475424555,47.14247757580773,776.759384036602,8.449676878085745
356.0415385899615,277.16196015258816,586.5831405824886,227.2151198713216,874.1715430011283,555.7999932362279,245.06499507558547,748.5664394140655,101.94265630247935,7.674752060681805,276.2993712069494,1.5481379927026309,404.5833101802865,70.8734902655415,26.767719730295482,420.1594225063723,49.420152204223385,18.048009463621508,19.888848337997093,443.49760861506877,11.33249553726161
715.8256610449866,335.45477331582117,104.14128407052408,442.6393246716494,613.6340992173604,343.4257917121577,169.09147573334602,38.60333089455953,326.99384054359666,182.16393066947262,668.7704872622984,2.9945574826622336,800.990410575318,162.85454400697373,29.9754322227595,484.8776915040262,44.56414038925866,16.585785933248985,3.9727834332043086,474.3109458657691,19.324441656314765
255.05646554440813,535.7369490455429,185.53389391310736,24.119881523870276,845.567284624754,140.13528630692394,83.52039553226703,736.7075902452451,355.6969451592274,378.8812063842977,155.5935278578404,0.03643672385150378,605.1382009577757,60.324365144964844,7.231893200102221,91.46672476488907,28.37148031151051,48.270616601784276,48.15701844278727,587.4355068880202,15.529683295400158
70.34508681811668,336.02122833535606,566.7585280742978,540.1218654977828,662.9815890220625,267.78041701795877,108.83623017799734,122.64959751997709,202.64097189754622,346.0234895010159,634.5380052500053,5.599872303061209,749.8330218221453,87.3386743370315,41.1622780450681,393.8420877708158,48.47352535958351,72.48536698512974,34.40259343583629,117.87211291804688,23.206414815079555
697.9938458999151,130.5685500352884,260.0877409775354,100.1275324935523,606.839513961717,435.99343945758574,318.3903101151244,274.50193545183225,288.5066694376528,114.08757078573743,755.7720789111112,6.68374860527649,737.4812889691653,59.50314227459063,19.4453927586067,4.713471893545256,16.516508772989162,18.825172288512835,40.39403903167812,163.0366510004249,11.719443287250936
664.7604971596943,136.3432186416778,223.74523756003464,423.3030659186955,258.014265157113,457.1658464055764,408.42228849674694,428.651141519544,152.33547490987942,373.6061012706063,663.6044805643659,1.3728243771919113,488.57104718939644,193.85699695672497,25.482806045659196,153.79672459351866,156.46427115847598,125.8604200499196,19.170098947929205,630.8175941603578,5.975870211779437
73.3106835333663,576.801088214036,425.15329668262194,334.20435862450023,302.55576546609365,169.42702721779878,376.34907309469344,13.81261648682531,212.03930951446696,293.4045940675412,117.23500692506617,3.044036164055852,572.1286409511405,183.63671800119334,50.7003609029907,410.4992205471242,114.82552026818237,96.10320806610324,45.068432277594376,354.0782228182445,16.469329605283583
20.467230271080872,194.9776005292961,138.60233672050327,389.8500861496842,562.8834253218831,129.03007515480974,390.33866598799943,540.7864904374057,305.11810039049044,287.4417301766931,381.0034056500129,4.162818958681447,452.42124463555973,198.06405550629327,24.31516714269865,247.7413915466489,122.36304550324085,40.72298633551645,25.48148161989563,516.4872467640262,13.240561623231304
24.362221227914283,57.29108899633317,502.1960520732223,300.13557342603747,835.8406461663228,15.277488326138235,403.1095470996592,799.2094554451432,6.222291157068223,340.3999478961248,540.1116473005558,5.170861759421502,591.6302658227072,39.4006213012836,35.35588601622296,479.73148065491506,180.1961053294296,34.419830966779706,0.2905049442456529,303.0333223464338,21.779617812300433
768.6815468908669,331.442401533758,355.74681872798385,79.01491010252536,787.6035017537973,66.21372206560753,382.24795065757024,798.8774484712485,3.101595330245266,129.07777226544422,263.09652321003335,6.3822168995987605,284.21236486240423,77.90799961897045,45.210324789814756,227.21138405181256,116.21704367161604,86.29566630216755,17.75309495560641,372.52230875830446,14.14798256245812
720.7065661005536,111.29478509294503,509.0512393420015,45.564227171128195,866.550606654786,68.49968783376941,65.48494588566031,93.08226027747071,46.3025475479444,131.69772646199536,200.21817150890055,3.004868145436513,20.10232860987912,131.44014061666795,22.012964750716385,89.8582235833924,26.492565998340485,28.9428457863542,47.852326853438456,203.66413808123087,20.538945130649726
296.6372321925002,191.31769621235932,354.4081907684535,315.57164852691125,613.5712678593117,66.03228833947118,357.0880286915899,277.2598693613628,145.70415341905453,108.67510280223324,557.9982801767214,5.884388759625397,929.5939364919182,199.77713324409578,47.315804985944744,517.3414404883088,45.56464319039627,109.88289495957686,44.69951594817303,98.66382212355703,20.194485817571007
883.2006700134988,44.85092968038578,1.1655226168102761,290.58825479269797,367.7184233012107,536.0075796579512,351.3133248578002,528.0414933842318,319.30077762624353,212.67469660497213,273.10840759174386,0.8189949564237604,865.79458850885,15.151766606341129,16.113407415906234,530.3313599466237,176.46672609867676,86.07943737023385,28.998825971146232,925.1104237646637,3.0027038523568983
17.206326809926864,188.55349875030026,546.5778692790659,112.760023013129,766.2302312288607,402.7467092726377,300.1879861937437,438.1198798515702,286.8658796270056,79.01888072993584,389.61517226399246,1.0497008894640072,744.3535137397974,33.238123204806115,29.63641245294893,492.9433319581553,168.20266689206403,13.961825626212725,41.06802934222579,127.1548842886076,11.85523044422147
483.7756402480146,576.2713234396979,167.57264112295252,121.2379585132089,277.34371777499706,598.4563269822712,358.4664261972055,365.4885434246887,231.96023104530417,106.60487173203786,320.39324495066876,2.575201221359948,796.4072124587797,180.94843492970878,22.072636648670763,110.24812034129612,77.7633701715167,15.389021188630648,49.76385092262371,301.1364636953369,15.705465933478
719.659431939728,6.157853938919625,607.1213499959586,57.49341348704203,98.41496221510397,386.1370884550422,358.78427933248497,514.513680618395,105.24372261412385,143.78076066441895,388.5563421159432,6.747133792784203,822.4920302256032,106.29948604369542,1.7849260571972976,200.95129758833954,52.112012974458594,115.35514388551047,7.798712684481831,178.76946339713933,23.62690542930927
804.5285826303557,29.477801412413104,335.2056261234688,180.7053741476968,432.54592963520145,42.69716755472095,249.18527007375408,246.64566159044452,144.70481390440494,295.49244933955725,569.9367059621999,0.31761124869212104,543.9942552025543,176.91742148896446,24.056862448604637,558.3165702457045,16.594084902184285,102.31016970495288,11.904129082788215,677.644826946515,13.411694915761242
98.38494852928856,302.2499463355193,118.43927993470851,328.6931618023208,791.898982386835,346.2791545365789,44.113270419367176,232.82717026661436,61.58998076643783,165.8335685167947,53.095026567726464,0.6647831984601609,919.6773416984214,161.59963182283033,4.831274880042207,98.9960646163201,156.88547541276787,137.59679447171084,9.075364357122188,846.4189495693403,14.821170404245269
371.6912799416148,529.1405246614137,213.20432089548908,71.6854544350708,582.9387072082462,308.9142159585684,67.71638993687198,10.493004218258275,115.43700790672669,348.1634414960704,117.72206598668134,0.7221795295683974,580.8734190432303,62.455604304400865,46.96323466274422,5.275547448238491,151.8537106334529,99.2849879524723,19.127835111919328,162.96665445011212,10.879224338830854
157.41388196714286,522.0443896336255,94.71077201614253,3.8542811823908405,641.9816964304904,93.1285344368717,325.3286297337044,405.20913193373315,243.61651809088818,203.96046504570407,654.2648727054448,4.045051185874744,8.287324780024756,153.01633336736666,7.875356530939545,459.62404858024166,120.53211255354636,19.70191887021465,13.461517052453626,310.3440345598041,14.585743712946758
578.350198209889,427.8233054386817,592.7589577335034,249.76251393763283,674.1273002153139,500.48455625542925,291.90608566009234,333.0585072269286,268.8866770686784,105.27063621095398,109.60982519355483,5.486875034177638,544.1703229933494,17.289872875386266,0.6550380437622624,17.277070807471365,183.63693440125766,50.15081220505969,7.038661276125247,539.5926350443934,19.646695067916998
48.405645673989284,212.24997827879196,493.9766719874785,346.1611397388726,536.9460356950495,622.8071270012174,99.7256333222322,258.231621195996,292.0672883763603,256.6352495536205,97.25720446128233,2.5635995224595014,567.1879769811778,68.93603385860355,47.22736000299571,260.92772341403236,151.5737330770775,111.72916473559246,10.702841708920278,465.6246738156294,17.343023733226985
410.7070999744262,148.0075929462858,54.46493838592544,507.9217021566178,646.9839276074441,615.6663420409125,17.302135309452144,307.81174586391853,200.88296799977135,294.2101973977,759.7239602248558,5.077244147532248,620.8070080222263,46.765119188354284,39.790760718962446,90.95860997457088,90.72015233879712,46.45904714537387,29.953317920478543,459.8317132776716,8.420896219744254
626.1572225447436,358.3160493758162,441.6283310602836,479.5121605740344,139.84280208123923,346.937282376527,412.58802209927524,288.3856783486908,168.27789492911654,102.75473733791489,716.9323177142669,0.12007152340844722,842.657326233394,119.01309270805817,22.317468599802435,368.96687516571785,57.3244966702085,7.523349813774093,30.123935302165055,535.5335632386667,11.452701335383935
901.2872274209019,434.552287674514,483.94693609723265,157.53710544259872,315.0631538560888,440.576344927822,7.679784452079961,250.47115527266638,48.51724812378972,265.671558472218,185.17786315396785,3.6363672883345757,85.55779846087907,191.04748781990472,23.272802684359956,177.21975732276323,149.3615067831155,88.87419473316118,40.69312135981623,867.5201335162776,20.540420367246405
853.2216750119385,434.1548273694707,45.185650531671214,227.47917248438347,83.65977812654346,323.49183653232757,42.16556041510074,198.4020939885831,214.41143677660293,23.790444844733404,550.2259820012804,6.088922228583548,340.41406152126905,88.12191144333963,39.07129722700674,301.82343420069185,68.69616144025493,62.99452542352271,18.35304919433272,464.37506084770877,5.748211021110883
700.288877838218,244.40864389976298,477.57183961160393,331.0614316076635,245.23696734933796,373.74175333283705,256.5366004116256,150.99139607810116,89.862858821241,250.5573599979309,350.1723888596691,1.3888449159428893,752.6373504757827,48.26678323813079,44.869872153426456,479.39278969090077,137.46840193442833,124.54034609987183,27.712179106069208,319.5154981333717,12.36598761900181
258.93784791459376,95.10324887958082,466.5095122008733,547.6876149052638,498.7791420327685,98.86672296413332,50.949772431618314,243.84734891515558,190.62319082501068,171.27696307651894,127.3992611873838,2.1591562790059,901.352432513771,67.87835132315139,15.781804216958594,470.9520206914479,33.07487135121098,23.140370623860587,5.858713542708184,479.0463339140855,15.849700077965316
356.9618004778852,51.584531961704286,403.5591504678484,421.9222309220471,594.7345159802641,536.0616483363005,49.91173417208043,749.4911487591925,337.1926758371134,220.1379991366419,232.70869580758696,0.47101623930158737,289.9376052759996,117.68962821789464,16.207194930749278,394.49523467316027,126.26929485449435,118.02356492571822,50.153502963149215,450.6262602134272,20.50864072771452
529.4941629756443,109.19857556208923,263.21372866053576,138.9488286805922,923.4114224375038,456.1313459629777,342.1884755272055,622.0056581334596,347.61349818022387,364.0214310935541,728.0183716280408,5.46416026282414,175.55943759911727,65.13882412487914,23.797206762244898,424.54965221485725,5.25448786200359,58.639558900933785,33.70316328520198,86.24284762610802,21.885552833144224
272.5998428242351,424.184903023536,380.43071119905034,382.5861911646083,545.1756414471836,169.88438907483842,10.781065888663342,445.25419576798487,6.468912246651406,274.90319110239295,423.4371304363309,1.6952522902317029,446.752543310083,52.674217592798534,28.179299766743547,263.6957395577895,167.5338804903003,113.1422618665639,52.27480477660849,782.6738282672936,17.250461119300923
736.8845290486236,63.57358062741593,437.28617747425267,325.50461981291164,28.097110827598808,584.3156544196845,328.5771990603927,509.63874758668356,288.88018103905495,258.38662560663755,662.0414281482739,6.7242884372569875,735.6123925674212,200.6535738645277,36.81164374123327,343.40534972009425,20.30984715881387,134.95246987091144,24.32473771568263,866.0534194049434,20.363577106544714
453.2754651199205,438.5101852649066,454.4768496850578,237.03651828070187,267.92739818990367,583.0679688999611,405.7520228122545,83.65062525309165,315.3931879227423,165.75417187146564,654.7468366908506,2.962943867816515,825.631574382403,110.9521223406044,30.961987370680966,391.0995467916923,53.156421064041595,102.92311455826524,31.84466566738537,365.98841056809283,16.875804592562183
532.8371760587185,135.37196774115367,246.80744472548432,250.17564014197248,370.41935736035543,78.17933328354698,42.17593684151368,369.1858405926433,190.15005208875402,170.74318313955445,263.11857819507475,2.456210896242067,814.4293447015235,78.3035397139026,49.0956523847431,370.1901048445064,82.10957116383548,22.030427448980284,11.839496924101613,462.7906074550936,14.758019884741218
921.0480241076345,162.05226240551724,257.11863538678864,46.04018481353645,160.70363049675152,172.97996599152734,85.65224502935487,148.63670189558366,208.55201896101792,212.2432646704388,151.03299078431087,6.1253676697593615,125.40995815381736,93.72411422615461,42.940527750549,311.0749516537167,161.80858831735796,9.433658685347988,31.151491812978723,60.680109937577846,16.483670430044732
769.6167103390175,428.42553797984783,44.664481917347565,56.46885559214056,533.2063700233693,23.80565508525186,226.60387099106904,321.30191297471094,258.08962892383454,357.9232335562259,337.69146060114207,6.780272822336204,210.33628553985875,136.54189447232622,42.70431251000583,439.11317628288623,104.13180891228795,9.87567236078099,33.170746223896984,617.8394810879523,15.315712207161072
34.871172357196166,69.09051956538335,525.4707806412689,231.02189654262583,638.369374949768,181.5698926901786,97.36317723958582,669.9310715434707,197.09751006402726,118.05005750586221,639.0128998430395,4.779836974824832,509.0211616387304,119.35112845966853,0.7216923368613714,79.75442778245817,60.482297007805265,85.04763670454707,34.48968478142847,440.99500079400667,15.910210889252607
382.3646042604569,443.4518955310753,466.5929364396622,474.8270276086938,355.02532852986224,371.0148519333128,351.4073757015746,40.835768848798686,15.346642802677467,337.9024224075428,463.07511869920273,4.545874689914801,59.522548629030744,76.63736558630313,19.594162892981263,350.696596425026,10.226556056396424,134.90672201546175,47.80911470124717,650.062148157711,21.83416609509406
459.0845893810554,587.9411027828983,296.1666290792743,161.48480050099013,231.77614088958902,508.8959835774463,254.37923141408115,724.2204201289478,21.778942582620758,318.6380221280396,567.7203551201058,4.600715209605582,47.933524629867485,24.598080479565613,19.842746177643107,128.67081945573455,86.50344575958412,7.7271854874702335,2.0926133475579722,928.059616920563,15.979124558178004
832.954568423601,539.4257272820737,564.1308609164879,55.86398430591172,557.6681241492699,517.7177658302775,330.32349413714263,393.33471485190563,203.47999113431283,289.6509080153574,470.4635462148896,2.441114910257142,725.4755821343329,45.457441301521115,16.51951110109564,387.0576787286807,116.02010825764799,111.45115894973198,32.023863104585665,538.5558741103953,17.949293039735522
103.35211273119518,363.50628143228664,383.5847079747856,265.67939729049203,102.79564315702713,253.80488000269762,386.9726336655257,492.37711337986445,290.16914072960475,217.80135221705885,644.1318876895928,1.2858732771477135,369.8327448553647,104.55199984367778,54.66232997122518,302.0266858536748,112.30628676922765,120.68158742386476,39.562897131962124,523.7785908672457,19.079632091111765
50.471223079264284,419.5683697077018,101.31488600681837,0.3088231097183111,19.723895468346388,453.1326140908339,392.3846370868203,110.7904999896309,355.7416598982654,360.1686544705194,270.0395442863563,1.593012086679155,940.9503092870754,103.09507865200966,42.415968181589214,149.24339735465057,92.4293919918225,27.261420990351635,4.436175070092194,931.5091916387646,17.931717387381045
208.6858666951187,582.3019227014514,601.7520711823859,199.7890480307429,399.59196806915963,456.50816408051526,143.80980485969081,325.1351952088604,263.01955663165006,65.37864981092403,294.2066772571288,4.427143039559069,430.9992958490021,156.40858515182654,17.535163608170908,550.6211619503438,173.10176602436067,13.193686574849997,9.829639647093972,670.4366787059591,18.220644235532284
71.30065942791089,181.2323019799265,153.29466089649446,447.441863188298,220.35962366240935,169.10756892799475,322.65389000165,37.5017180821882,366.4626639672383,102.88474474904565,36.68784110952917,4.002689827960144,577.2906838351878,42.56025224098376,55.21587636095332,373.7620320476379,16.896365044898516,138.03419398545807,29.22586065753545,80.06528230533003,6.140651500629623
434.794948009965,51.49829915249562,44.4713500762794,62.859254057966766,106.82831840186508,456.7570118634048,95.97149947321624,753.06482479528,326.5970513566265,78.486048246561,582.1677625570962,1.0887350231955295,2.9238069432766456,155.7294059469514,34.351061572446206,181.5915306743918,51.65058564756581,3.5463146670644563,5.793783227164801,730.8995840901636,10.333185582909953
251.74861310970778,578.5319793314874,580.0932602816171,170.40961772096213,935.5551035489692,522.749656169691,202.35458823091986,211.6951251007706,125.0756569379516,71.60875249085849,267.6353837930113,2.62715155100155,135.9347510792525,188.60260630462477,19.872958826736635,66.40943330514341,41.52438197528482,50.200880912569815,52.73324779343369,9.187433202488293,20.000319093242094
417.4595836586409,290.29391402794454,338.0784850569441,430.18081017787335,249.46443190515754,187.26720285812584,373.5599877127642,720.2936968124654,94.6708046982932,200.11763643111863,486.74604315802503,2.262522499918951,315.773852335539,143.81452810582232,31.936403427946868,334.86077007064404,3.4013954284081107,79.28239130928037,41.807822921680796,695.3334490872227,17.645367188099545
581.9614675337757,390.5643558936263,180.44519731825812,15.43397906559346,478.81824111229986,115.1553526694206,109.23985918036739,510.76179298679205,11.559945052937373,347.437743882664,400.91458971435776,3.4110264099519414,513.7598313616076,153.9001436397226,43.144569402465585,80.9460700192283,9.428393809476626,83.60231456154663,32.05471294835048,64.03811284640935,12.887452955585534
903.8344942660362,209.17387452997863,110.68877998887488,466.47201926167054,90.61051113952183,39.849117112012436,360.6210566836925,444.9467996446963,119.76296358695195,285.0428032469631,265.86472387190196,2.461454149719499,554.5344384788367,15.768291629746344,50.747886109923016,336.6293398891573,125.39642792136223,24.577960492158184,44.83562237511643,848.2878886564437,8.579676539619035
408.8975451750761,314.9144804169663,499.24210775992464,503.14560516649425,346.78719270316304,408.18560510331145,394.1362016432767,471.26728596446355,90.7118684970331,314.39716712547875,725.3849445639504,3.419744830257305,414.1972874863387,177.69759303094463,27.669964372580086,363.02741579682845,94.48639807034502,95.62968148033076,49.48022260368189,154.2913713228188,23.165005428285156
125.4007155705144,226.8776737651519,525.7396293781126,481.6855335780917,743.0055156096116,234.4795213230411,216.62835968532008,119.10789587617542,38.3747206751449,375.41261208186654,580.5615674107586,6.515157087520482,632.014203163431,32.01666540496313,3.3734588999716073,41.380871462386466,118.1123278257799,128.8412901688157,50.89306146852516,859.9595274796561,21.365559811050534
527.9476544212447,76.30967875839711,413.7622328803739,112.21360038206208,65.52034953059223,312.2105004443581,251.6151937861797,573.1439124810199,156.6861564637278,128.6945108661409,65.94993341200501,5.2379376387719985,603.1554157385498,197.9583226294405,4.153976924919559,319.6113870593958,173.94416163358903,75.05162276731214,42.69252052063991,10.111311749233415,19.06692134738865
632.6323514212988,32.364355290937056,197.47363013558302,353.92716425531046,259.0265121423332,586.0057287704578,343.18674684879846,615.0897865497284,241.63180128270326,383.7131830583785,577.6844011283446,2.14654302960066,41.11083116399877,108.97415133802853,48.262855455445006,349.2810655903841,178.73607140256428,28.654009080554264,45.27517641219919,166.57298393902784,19.757031523592424
195.14358891619747,329.2646198662093,76.97699975422884,211.08385720374193,540.6305229907749,199.3444409379944,208.78421792105388,758.7898726133643,81.40417265285893,170.85030503374807,66.69225878931113,3.0382541262145693,720.7990119545252,178.800434414857,13.348175260406528,533.4582614286413,1.497290465451464,34.406302766832574,27.10538143151154,835.1312175648429,11.472749671049737
854.8521885864434,68.4755718437259,597.6673442510203,339.8838138930227,744.5908793001938,117.94813851014584,217.550140813284,709.4506259757198,76.3749754211323,112.90407485238099,276.01852306743837,1.2800052110209144,288.2809453351817,70.73822667901155,19.02174741533604,459.81101720461925,19.01395247035532,80.46261109875428,10.27647232797763,756.0238686739133,15.927721352853343
303.5413082069668,256.4676949563374,42.97246102454171,23.12247416920101,330.6279376988406,75.1591442290603,58.129504406146154,64.29627323291378,174.66816944538414,148.8953632103891,381.92354515082366,6.448003707900872,622.8801475885949,138.4964791101883,19.11840133804433,181.28408511551788,141.1951290452471,12.991741679973376,1.786298849098914,372.8328135521491,17.40853804683488
765.9991100713103,165.4186967644369,38.27405413412385,302.24471270713,732.3752349157072,171.14859414636382,90.69206269122994,90.67973024330183,14.43997739043699,371.81083372529446,626.4796323150207,1.3916058308015802,228.36297829813603,39.70849030498676,53.89735663776539,209.57083627151925,90.18576547577187,31.64206577241207,7.1701563366588115,24.51951616364294,10.508163177388113
532.4574895648229,528.048418146398,316.5750336685518,402.29506219311963,665.9116517649487,465.8180736558015,130.93062685836412,364.2087958010862,260.4850372580381,151.13552436017915,460.56928082925066,6.319611925925621,516.0276668834028,62.01381330933856,49.70224043643506,341.80505970463025,105.03565211628134,117.97143134392348,7.577287183165557,376.23250790941745,16.642594006401563
891.6548827667038,408.16847776023144,205.9267673437548,206.27350097937244,167.63445293784693,240.09459091066694,87.79051321499784,351.6636547730798,181.95140605886704,25.03588876620953,626.5028947305132,3.561159089521426,540.343326259333,101.02141800226767,51.256216755711904,481.7396743575684,17.38560199378344,86.39791151936875,29.7275724650937,587.1865247467503,5.485073887986408
269.99331481821815,448.3267908366984,518.169592583632,485.01465463008475,184.0614720000893,259.68572927708976,372.09437548631513,44.91076773340766,86.88694682251871,282.1790545512123,420.76932680508884,6.236813051093925,932.929042527318,148.29119614412835,35.48292685099807,323.0835710531774,15.059958295897694,68.86839330717281,43.71396527666471,654.8215176357579,26.17795519466346
882.8097739069357,346.38491632369886,179.80935255819085,534.1002600763338,140.7675538344422,23.816204764327782,219.9267079344534,303.39977994483604,282.18106705396804,315.31071758006107,664.4274620018166,2.1241840871048465,699.9011157747397,194.9335853922954,40.18403381606402,170.65510289933468,68.29756659041807,98.31447353175604,27.509566650510983,60.95753883562502,10.604645193989606
588.9303875453248,510.6538018879215,543.757483944026,432.0926440010931,922.4313833588778,494.10518033917634,416.5717136513609,760.6962875024169,105.02316354840502,223.58001530762343,417.76107876546973,1.5713770290824678,960.7264378944743,192.54156136727806,41.46646969527805,339.17017460555394,155.19483323061053,130.42605196180267,12.68428578512513,807.620833713991,21.10786595896735
420.22082918631895,150.38150993305092,428.6319760662371,21.814614416181367,226.11333055027035,328.14016765314204,344.94351753226516,145.07503871741324,253.18407222502725,240.85192132076202,455.32302364397833,4.363673823793926,928.2430869762974,188.40161752697531,46.81645737157881,425.6068983601529,146.6701477520694,34.88570564903105,34.32291036910947,907.0499924869043,21.72056569784271
76.48682910005803,532.5287471946131,499.24287859240417,359.3884586463169,549.2054761975005,129.74740120503645,153.89815421213578,352.7742316636835,305.9666390299142,316.0155553427658,732.4770678740359,6.147126600916737,683.6330467912561,126.74250284929757,4.679773136405608,387.479232280833,79.24610282971128,128.12563073818805,8.868181764028131,251.88648173063044,22.8692163128363
861.5358026198911,118.43036634609626,425.2878770958599,503.9713132452329,243.0373060307323,403.60879262903916,92.49113673953211,78.30505480126439,101.21849165830432,41.32405428834364,200.58630626499084,0.6720367412155992,415.3998162927574,80.77650370057688,39.033565822084896,337.59438445669497,1.8783132522631234,121.43333603343255,19.978592162613808,808.2494189097022,7.242785817526185
564.265599784958,493.47453130002214,149.50304311330754,497.83436354717344,734.1223792851027,487.5343923706787,158.10829428044144,159.71260627621734,229.3594585605904,175.82315564857097,345.4619442954382,6.4717133051155065,420.4519316051391,118.9737780748205,9.52100371405628,152.0056632392824,101.31820869709712,8.666033629933516,27.689609840519758,242.08389939433982,16.241454620054093
829.8104307188478,354.38723625653734,401.9221093879147,16.147824925067482,727.0714098769519,253.46164948346177,387.5786967303081,580.063530701719,136.09707527236213,151.0225565505545,102.47841264895983,3.128798116621261,123.50569768478056,163.60886749426717,46.15632681607736,23.579381010315934,39.1891949396419,82.74849467883337,43.707662554879356,593.2794683533743,19.311894798296336
360.40643597136767,168.17219789434043,196.4917339446979,245.43581624059178,740.4004547910886,450.1612724874712,330.61683164275377,640.5047948733582,39.16245831346296,38.637284297556086,181.25065379743072,6.179232608928857,27.809974231031703,77.94509360650811,43.75492566094524,443.4491352416807,153.0379888020931,30.790801700589977,30.971533352273966,839.9365791117483,10.629950388966096
101.55726806323871,136.23013272709477,472.20319223413793,340.0324921422179,40.73064601854612,412.8696578018266,352.7165755024492,669.6725691500602,206.0191837272068,27.107744345854314,44.50794490732803,2.4678967801464107,864.1955271925734,24.101539278584138,7.40507599616682,366.34896501045813,165.92797278307526,99.92063236669678,19.17269437245235,585.9082567608194,11.877831915076804
